,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
1677,story of seasons a wonderful life,Nintendo Switch,SeanD,User,"It's a pretty faithful reimagining of an old classic. It adds a few things (more crops, for example) and subtracts others(animal health), but is overall a very enjoyable experience.

While some old HM fans might be disappointed at some of the (very few) omissions, they were clearly mostly done as QoL changes to make the experience less grindy and more streamlined. The main criticism of the game from critics is that it is too slow by 2023 standard, and that is in spite of these changes. So it's understandable why these changes were made in the first place as otherwise the game would feel even slower. But mostly it is a very calm and cozy affair with no glaring flaws to speak of.

However, it is disappointing to see that some with radical extremist views are review-bombing this game with wholly unjustified 0/10 scores simply because it expands on the original by providing more character choices. There's no pandering, no-tokenism, no in-your-face grandstanding show of diversity, nothing is shoved down anybody's throat. It literally just allows people to express themselves in a manner that fits them without substracting anything from anybody else's experience.

Of course, the original game was from a time where minority voices were not given as much importance as they are now, and it seems like some people are just much too 'nostalgic' of those times. Clearly, to the privileged, equality feels like oppression. I worry about the mental and physical health of these 'concerned' individuals and that of their children and other family members as well.

8/10, but gave a 10 anyway to hopefully counteract some of the review-bombing.","Sep 24, 2023",8.0
1678,story of seasons a wonderful life,Nintendo Switch,Undeadbobop,User,"This game deserves far better scores I can not even begin to state what a master peice the orignal was and the added same-sex marriage and non-binary options are only the cherry on top. I looked over the reviews that are negative, they are not worth reading and they do not belong on this site as they go into hate-speech and claim my existence is politics, they are all extremist biggots who would kill me and others like me if given the chance and use their religion and politics to justify it. I am pan and non-binary.  I found the representation to be accurate, a slight alteration on the source material in some parts such as character names, designs, and a slight altering of morning after clear depiction of after sex in the source material was not here, a lot of small translation fixes as the original port studio did a poor job of translating in the original and there was a lot of engrish.  This game left me with dysphoria in the best of ways. I would happily recommend this game over the original as it has improved in literally every way with the small changes they did make and the original was a masterpiece in itself.  The original every farm/date sim tried to capture the lightening from again after and all of them even future Story of Seasons/Harvest moon games just well couldn't for me. This was the best remake **** I have ever seen and I love it. When I heard it was out I threw Friendship of mineral town out of my switch, rushed to the store and bought it while on vacation miles appart from any store. If you want to talk about politics I would love to talk about how in friendship of mineral town pushes so hard on the church. Keep your religion to yourselves I have cookies. In all seriousness friendship of mineral town tried shoving that church down your throats by requiring you to interact with it, in this game you are not required to be non-binary, you are not required to have same-sex marriage, and none of the characters in the main cast are. I do wish one of them was non-binary but I can understand why they didn't take this route. I am allowing my children to play this game after I am done with it. The only scenes censored in it involved after sex scene, so if that is your complaint and your complaint is also about you thinking its a kids game, then those two things don't make any sense.","Jul 25, 2023",10
1679,placid plastic duck simulator,null,null,Critic,null,null,tbd
1680,placid plastic duck simulator,PC,chi11_,User,[SPOILER ALERT: This review contains spoilers.],"Oct 22, 2023",8.6
1681,raging bytes,Xbox Series X,Video Chums,Critic,"I enjoy 2D indie horror games and old-school RPGs so of course, I think Raging Bytes is great stuff and if you play it, I'm sure you'll agree.","Jun 29, 2023",80
1682,raging bytes,null,null,User,null,null,null
1683,casino roulette royal,null,null,Critic,null,null,tbd
1684,casino roulette royal,null,null,User,null,null,null
1685,road bustle 2,null,null,Critic,null,null,tbd
1686,road bustle 2,null,null,User,null,null,null
1687,cate p,null,null,Critic,null,null,tbd
1688,cate p,null,null,User,null,null,null
1689,elliot story three my first date rpg,null,null,Critic,null,null,tbd
1690,elliot story three my first date rpg,null,null,User,null,null,null
1691,c smash vrs,PlayStation 5,PlayStation Universe,Critic,"C-Smash VRS is an absolute must-buy game for anyone armed with a PS5 and PSVR2. It's a brilliant execution of a game that balances fun and challenge while taking full advantage of what makes VR special, and it absolutely shines brightest when playing one of its four VRS modes, even if for now it feels light on content.","Jul 3, 2023",70
1692,c smash vrs,null,null,User,null,null,6.5
1693,c smash vrs,null,null,User,null,null,null
1694,skautfold usurper,Xbox Series X,Generación Xbox,Critic,"Skautfold: Usurper is a Metroidvania game that offers a guard system that is fun and help you handle the battles and also brings you a new layer of gameplay, it feels like another evolution on the gender, the RPG system is a success.","Jun 25, 2023",80
1695,skautfold usurper,null,null,User,null,null,null
1696,sonic origins plus,PlayStation 5,PlayStation Universe,Critic,The addition of 12 underplayed Game Gear Sonic titles and a playable Amy Rose are more than welcome in this beefed up version of Sonic Origins.,"Jun 20, 2023",78
1697,sonic origins plus,PlayStation 5,IGN Adria,Critic,"Although the Sonic Origins Collection is aimed at those who are nostalgic for early days of Blue Blur, we believe that new players will also enjoy these improved versions of the beloved 2D games that graced a beautiful period of the 90s. Game Gear games are just cherry on the top!","Aug 22, 2023",80
1698,sonic origins plus,PlayStation 5,Nikolai_petroic,User,"I liked it. Very fun. must play for evry sonic
fan. 19 games is very good deal.","Dec 20, 2023",7.2
1699,sonic origins plus,PlayStation 5,JLGroudon,User,While it definitely has some minor issues and is overpriced still definitely a very good collection in my opinion and it was my first experience to the classic games and overall had a really good time! I like that the medals can be used as retries in the bonus stages! And I like how every game as opening and ending cutscene which makes the experience more enjoyable by having those and I love that beating all 4 main games rewards you with one final cutscene!,"Oct 25, 2023",10
1700,sonic origins plus expansion pack,PlayStation 5,CGMagazine,Critic,"Longtime Sonic fans should scoop up the physical edition of Sonic Origins Plus if they missed out last year, but the new content may not be worth a paid upgrade for existing owners.","Jun 20, 2023",70
1701,sonic origins plus expansion pack,null,null,User,null,null,null
1702,tricks magician,Xbox Series X,TheXboxHub,Critic,"Tricks Magician is a frustration-free puzzle-platformer that will give you 1000 Gamerscore for very little challenge. But this magic show is full of tricks you’ve seen before, and it doesn't have enough pizazz to make the repetition worth it.","Jul 9, 2023",60
1703,tricks magician,null,null,User,null,null,null
1704,neko secret homecoming,null,null,Critic,null,null,tbd
1705,neko secret homecoming,null,null,User,null,null,null
1706,swoon earth escape,null,null,Critic,null,null,tbd
1707,swoon earth escape,null,null,User,null,null,null
1708,donuts in space,null,null,Critic,null,null,tbd
1709,donuts in space,null,null,User,null,null,null
1710,big adventure trip to europe,null,null,Critic,null,null,tbd
1711,big adventure trip to europe,null,null,User,null,null,null
1712,fastest on the buzzer,null,null,Critic,null,null,tbd
1713,fastest on the buzzer,null,null,User,null,null,null
