,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
1222,we were here forever,PC,DarkZero,Critic,This is a quality cooperative experience that I wholly recommend for people who enjoy solving ingenious puzzles with a like-minded friend.,"May 30, 2022",80
1223,we were here forever,PC,user7884123,User,best game,"Sep 30, 2023",7.6
1224,we were here forever,PC,Dools_,User,"The 4th addition to this wonderful series. You will find yourself lost in the stories and beautiful artwork, then find yourself lost in a complex beautiful puzzle communicating with friend. Then the satisfaction of finishing the puzzle, while admiring the great animation and surroundings around you. This addition was the first to be more story forward, throwing you in the middle of various cut scenes as a mere fly on the wall, yet sometimes being used as a piece of the story. While playing this game, I felt fully submerged inside the game. It gives you time to reflect on the story and you truly  get the sense that you are apart of it, and what you are doing matters in the story.

This has been one of my favorite series and my favorite game of this series. Highly recommend.","May 25, 2022",10
1225,jett the far shore plus given time,PC,Edge Magazine,Critic,"There is a lingering sense that Jett's ultimate form lies somewhere between The Far Shore's guided storytelling and the hands-off puzzling here, but this generous  and welcoming expansion is deserving of any time given over to it. [Issue#381, p.98]","Jan 25, 2023",80
1226,jett the far shore plus given time,null,null,User,null,null,null
1227,powerwash simulator,Xbox Series X,GameGrin,Critic,"Cleaning is so much fun when it isn't in real-life, you just wash away all these feelings and feel better when playing PowerWash Simulator. Thank you FuturLab for an amazing game.","Aug 18, 2022",75
1228,powerwash simulator,Xbox Series X,ZTGD,Critic,"PowerWash Simulator is just a comfort game for me and I can see myself playing this for months to come. There is something extremely satisfying about its progression. Playing with friends is a blast and I just love zoning out and making slow progress. These simulation games are getting wild and this is by far the one to click with me. It had me searching prices of power washers in real life, so mission accomplished I supposed developers.","Jul 19, 2022",80
1229,powerwash simulator,Xbox Series X,GuardianFrosty9,User,"I don't have much to say. It came on GamePass when needed the most. it's fun and doing chores never felt better, it's satisfying and fun.","Jul 15, 2023",6.7
1230,powerwash simulator,Xbox Series X,Sorgatz,User,I give it a 9 not because it's the best game in the world but it could be the most satisfying game I've ever played. I most likely wouldn't have paid for the game but I was able to download it on Gamepass. I thought it looked interesting but I didn't think it would calm my nerves. Unlike a shooter such as call of duty this came is relaxing and effortless. You're alone and decide what to clean next. I was surprised at how this soothed my anxiety and helped me through a difficult time. Don't expect a thriller but enjoy how it feels once your done. It's all about the journey.,"Sep 13, 2023",9
1231,powerwash simulator tomb raider special pack,null,null,Critic,null,null,tbd
1232,powerwash simulator tomb raider special pack,null,null,User,null,null,null
1233,gnomes garden return of the queen,Xbox One,TheXboxHub,Critic,"What we’re left with is half a game. Gnomes Garden 8: Return of the Queen stops abruptly halfway, thanks to a critical save bug, and it’s a flip of a coin whether you will emerge with your save game in one piece afterwards. At the moment it’s a no-brainer - don’t dare play this. Wait and see if 8floor address the issue.","Aug 27, 2023",30
1234,gnomes garden return of the queen,null,null,User,null,null,null
1235,backfirewall,Xbox Series X,XboxAddict,Critic,"Backfirewall_ is one of those games I honestly probably wouldn’t have given a second glance to as I scrolled through the store of something new to play, but absolutely delighted that I got to experience such a unique and creative game that clearly had a lot of heart and passion behind it. Indie games like Backfirewall_ need to be experienced, one that I can fully recommend if you need something light hearted, doesn’t overstay its welcome, and gives plenty of laughs along the way, even if it has now made me questioning my phone’s OS update in real life.","Mar 9, 2023",85
1236,backfirewall,null,null,User,null,null,null
1237,online open world rpg,null,null,Critic,null,null,tbd
1238,online open world rpg,null,null,User,null,null,null
1239,buy the game i have a gun sheesh man,PlayStation 4,Finger Guns,Critic,"Another oddball, off kilter FMV game from Kimulator’s Films, Sheesh-Man is a step in the right direction for the developers. It’s still rough and struggles to tell a coherent story but there’s enough outlandish gags in here to make it worth an hour of your time.","Feb 20, 2023",40
1240,buy the game i have a gun sheesh man,PlayStation 4,DuoEXE,User,This game deserves GOTY!!!!!!!,"Oct 4, 2023",5.0
1241,find the bug,null,null,Critic,null,null,tbd
1242,find the bug,null,null,User,null,null,null
1243,egg runner,null,null,Critic,null,null,tbd
1244,egg runner,null,null,User,null,null,null
1245,dead space,PlayStation 5,Pocket-lint,Critic,This stunning remake renews a brilliant horror adventure and manages to feel like one of the freshest games we've played in ages.,"Jun 22, 2023",89
1246,dead space,PlayStation 5,PLAY,Critic,"A remake that deepens the original’s
darkness, reshaping its iconic haunted house
for the better, while bringing its characters
into the light. [Issue#25, p.70]","Mar 7, 2023",90
1247,dead space,PlayStation 5,LegendsToday,User,"Dead Space was never as mainstream as Resident Evil or Silent Hill series, but it was still popular enough. First game has always been my favorite, but i can admit, it had flaws. This remake is so good and improves it so much.","Dec 24, 2023",8.8
1248,dead space,PlayStation 5,JohnyStein,User,"Usually, i dont like that much survival horror games... but this one... Dead Space, brooo, it is soo good, like, the atmosphere inside the game is just frenetic, all the time youre expecting some kind of space monster to come and jump to your face. The story is quite interesting, and the gameplay is really solid, with amazing weapons and cool powers! 
For me is the best survival horror game ive ever played! 10/10 for sure","Dec 5, 2023",10
1249,stranger of paradise final fantasy origin 2023,PC,Wccftech,Critic,"With a bigger focus on story, new challenging content, a new weapon type and Jobs that add more combat and customization possibilities, Stranger Of Paradise: Final Fantasy Origin - Different Future is, without a doubt, the best DLC released by Team Ninja for its game. While the jump in difficulty from the previous DLC isn't as big as it was in the previous expansions, Lufenia difficulty will still wreck unprepared players, making playing the expansion's new content in Extra Mode the only viable way for those who do not want to spend hours upon hours grinding for gear and materials.","Feb 1, 2023",80
1250,stranger of paradise final fantasy origin 2023,null,null,User,null,null,null
1251,dance of death du lac and fey,PC,Cultured Vultures,Critic,"Dance of Death is obviously made with a lot of love, and though it’s not perfect, it’s a solid point and click game with a modern twist.","Apr 4, 2019",51
1252,dance of death du lac and fey,null,null,User,null,null,null
1253,the jumping onigiri,null,null,Critic,null,null,tbd
1254,the jumping onigiri,null,null,User,null,null,null
1255,wonderland nights white rabbits diary,Nintendo Switch,TouchArcade,Critic,"The overall plot of Wonderland Nights is reasonably interesting, but the stunningly poor voice acting and simple gameplay mechanics make it hard to stick with long enough to reveal that whole story. It reminds me a lot of one of those old flash games where you combined various items to see the results, playing over and over again until you got the ending you were after. The art has a unique and striking style, but the rest of the presentation is quite weak. It’s a mildly amusing game to poke at, but it could have been a lot better.","Jan 30, 2023",60
