Date,Title,Author,Game Title,Comment Count,Link
"Apr 28, 2023",,Amelia Zollner,GameCall of Duty: Modern Warfare II,237,https://www.ign.com/articles/major-publishers-report-aaa-franchises-can-cost-over-a-billion-to-make
"Apr 28, 2023",,Travis Northup,GameDestiny 2,0,https://www.ign.com/articles/destiny-2-free-to-play-guide
"Apr 28, 2023",,Travis Northup,GameDestiny 2,2,https://www.ign.com/articles/destiny-2-where-is-xur-today-location-and-exotic-items-for-april-28-may-1
"Apr 28, 2023",,Anthony Wood,GameCities Skylines,3,https://www.ign.com/articles/cities-skylines-is-helping-psychologists-understand-complex-personality-disorders
"Apr 28, 2023",,Brian Malkiewicz,GameDiablo III,20,https://www.ign.com/articles/diablo-4-here-are-6-games-to-play-while-you-wait
"Apr 28, 2023",,Cameron Hawkins,GameGoodbye Volcano High,23,https://www.ign.com/articles/goodbye-volcano-high-mixes-senior-year-struggles-with-the-threat-of-dino-armageddon
"Apr 28, 2023",,Simon Cardy,GameStar Wars Jedi: Survivor,1,https://www.ign.com/articles/ign-uk-podcast-694-star-wars-jedi-survivor-is-everything-we-wanted-fallen-order-to-be
"Apr 28, 2023",,Ryan Dinsdale,GamePlayStation 5,213,https://www.ign.com/articles/sony-looks-to-break-records-by-selling-more-playstation-consoles-than-ever-before-this-year
"Apr 28, 2023",,Ryan Dinsdale,GameStar Wars Jedi: Survivor,355,https://www.ign.com/articles/star-wars-jedi-survivor-slammed-on-steam-over-performance-issues
"Apr 28, 2023",,Ryan Dinsdale,GamePlayStation 5,285,https://www.ign.com/articles/playstation-5-sales-top-38-million-following-its-best-year-on-the-market
"Apr 28, 2023",,Ryan Dinsdale,GameStar Wars Jedi: Survivor,45,https://www.ign.com/articles/psa-your-copy-of-star-wars-jedi-survivor-might-need-a-big-day-one-download
"Apr 27, 2023",,Adam Mathew,Null,0,https://www.ign.com/articles/save-serious-credits-on-a-star-war-the-must-haves-of-a-may-sale-and-more-aussie-deals
"Apr 27, 2023",,Luis Joshua Gutierrez,GameElden Ring,44,https://www.ign.com/articles/let-me-solo-her-finishes-elden-ring-with-every-enemy-as-malenia
"Apr 27, 2023",,Rebekah Valentine,GameCall of Duty: Modern Warfare II,642,https://www.ign.com/articles/microsoft-activision-blizzard-and-the-cma-whats-next
"Apr 27, 2023",,Cristina Alexander,TechPS VR2,183,https://www.ign.com/articles/playstation-vr2-will-soon-be-available-at-local-retailers-sony-says
"Apr 27, 2023",,Luis Joshua Gutierrez,GameStar Wars Jedi: Survivor,36,https://www.ign.com/articles/mark-hamill-gives-cal-kestis-advice-in-charming-new-jedi-survivor-ad
"Apr 27, 2023",,George Yang,GameCall of Duty: Modern Warfare II,835,https://www.ign.com/articles/cma-says-nintendo-platforms-arent-technically-capable-of-running-call-of-duty-disputing-microsofts-claim
"Apr 27, 2023",,Anthony Wood,GameStar Wars Jedi: Survivor,104,https://www.ign.com/articles/star-wars-jedi-survivor-has-an-arachnophobia-toggle-that-lets-you-remove-spiders-altogether
"Apr 27, 2023",,Adele Ankers-Range,GameHoa,32,https://www.ign.com/articles/xbox-games-with-gold-may-2023-announced
"Apr 27, 2023",,Travis Northup,GameDestiny 2,81,https://www.ign.com/articles/the-destiny-2-community-is-divided-after-bungie-accuses-streamer-of-leaks
"Apr 27, 2023",,Chris Reed,GameArmored Core 6,63,https://www.ign.com/articles/armored-core-vi-fires-of-rubicon-release-date-preorder
"Apr 27, 2023",,Leana Hafer,GameAge of Wonders 4,27,https://www.ign.com/articles/age-of-wonders-4-review
"Apr 27, 2023",,Rebekah Valentine,GameCall of Duty: Modern Warfare II,371,https://www.ign.com/articles/why-cloud-gaming-not-call-of-duty-might-kill-the-microsoft-activision-merger
"Apr 26, 2023",,Adam Mathew,Null,0,https://www.ign.com/articles/force-pull-jedi-survivor-deluxe-for-under-standard-edition-price-69-dead-island-2-and-more-aussie-deals
"Apr 26, 2023",,Destin Legarie,GameCall of Duty: Modern Warfare II,183,https://www.ign.com/articles/xboxs-activision-blizzard-deal-is-blocked-now-what-unlocked-592
"Apr 26, 2023",,George Yang,GameDiablo 4,117,https://www.ign.com/articles/diablo-4-introduces-a-skip-single-player-campaign-button
"Apr 26, 2023",,Anthony Wood,GameChivalry 2,70,https://www.ign.com/articles/playstation-plus-may-2023-games-revealed
"Apr 26, 2023",,Alessandro Fillari,MovieAlien,165,https://www.ign.com/articles/alien-first-look-at-new-movie-teases-the-return-of-an-iconic-creature
"Apr 26, 2023",,Brian Barnett,GameHumanity,1,https://www.ign.com/articles/humanity-preview-creative-puzzle-solving-with-an-adorable-dog
"Apr 26, 2023",,Dan Stapleton,GameStar Wars Jedi: Survivor,14,https://www.ign.com/articles/star-wars-jedi-survivor-review
"Apr 26, 2023",,Anthony Wood,GameStar Wars Jedi: Survivor,4,https://www.ign.com/articles/star-wars-jedi-survivor-features-a-ton-of-accessibility-options
"Apr 26, 2023",,Matt Purslow,GameAlien: Isolation,115,https://www.ign.com/articles/alien-isolations-terrifying-introduction-to-the-perfect-predator-art-of-the-level
"Apr 25, 2023",,Adam Mathew,Null,0,https://www.ign.com/articles/score-jedi-survivor-and-tears-of-the-kingdom-for-69-apiece-resi-4-for-61-and-more-aussie-deals
"Apr 25, 2023",,Rebekah Valentine,GameCall of Duty: Modern Warfare II,873,https://www.ign.com/articles/the-uks-activision-blizzard-decision-is-tomorrow-and-signs-point-to-it-going-in-xboxs-favor
"Apr 25, 2023",,Anthony Wood,GameDiablo 4,91,https://www.ign.com/articles/diablo-4-heres-how-long-it-takes-to-reach-level-100
"Apr 25, 2023",,Ryan Dinsdale,GameStar Wars Jedi: Survivor,53,https://www.ign.com/articles/psa-star-wars-jedi-survivor-spoilers-have-leaked-online
"Apr 24, 2023",,Kat Bailey,GameDiablo 4,84,https://www.ign.com/articles/diablo-4-hardcore-pvp-blizzard
"Apr 24, 2023",,Eric Song,GameBeat Saber,8,https://www.ign.com/articles/deal-alert-meta-oculus-quest-2-vr-headset
"Apr 24, 2023",,Andrea Shearon,GamePlayStation 5,32,https://www.ign.com/articles/sony-shuhei-yoshida-creative-is-more-important-ai
"Apr 24, 2023",,Ryan Dinsdale,GameCult of the Lamb,110,https://www.ign.com/articles/gayming-awards-2023-winners
"Apr 24, 2023",,Kat Bailey,GameFortnite,20,https://www.ign.com/articles/apple-scores-another-win-in-epic-antitrust-dispute
"Apr 24, 2023",,George Yang,GameDead Island 2,130,https://www.ign.com/articles/dead-island-2-sells-more-than-1-million-units-in-three-days
"Apr 24, 2023",,Rebekah Valentine,GamePersona 5 Royal,167,https://www.ign.com/articles/sega-of-america-is-unionizing
"Apr 24, 2023",,George Yang,GameThe Division 2,51,https://www.ign.com/articles/the-division-2-on-ps5-and-xbox-series-is-unlikely-as-developer-wont-leave-last-gen-players-behind
"Apr 24, 2023",,Jordan Sirani,GameCall of Duty: Modern Warfare II,17,https://www.ign.com/articles/call-of-duty-is-getting-a-board-game-adaptation-next-year
"Apr 24, 2023",,Dan Stapleton,GameStar Wars Jedi: Survivor,90,https://www.ign.com/articles/read-our-star-wars-jedi-survivor-review-on-april-26
"Apr 24, 2023",,Anthony Wood,GameHorizon: Forbidden West,443,https://www.ign.com/articles/horizon-forbidden-west-sequel-seemingly-on-the-way-as-guerrilla-confirms-aloys-next-adventure
"Apr 24, 2023",,Robert Anderson,GameStar Wars Jedi: Survivor,1,https://www.ign.com/articles/uk-daily-deals-best-star-wars-jedi-survivor-preorder-deals-before-release-day-this-week
"Apr 23, 2023",,Adam Mathew,Null,0,https://www.ign.com/articles/save-280-on-a-far-cry-bundle-120-bucks-off-a-9710-and-more-aussie-deals
"Apr 23, 2023",,Brian Barnett,GameGod of War: Ragnarok,6,https://www.ign.com/articles/daily-deals-preorder-the-zelda-totk-switch-oled-save-on-star-wars-jedi-survivor-and-more
"Apr 22, 2023",,Seth G. Macy,GameStar Wars Jedi: Survivor,22,https://www.ign.com/articles/daily-deals-you-can-preorder-tears-of-the-kingdom-and-jedi-survivor-each-for-5999
"Apr 21, 2023",,Travis Northup,GameDestiny 2,6,https://www.ign.com/articles/destiny-2-where-is-xur-today-location-and-exotic-items-for-april-21-25
"Apr 21, 2023",,Cameron Hawkins,GameTrinity Trigger,34,https://www.ign.com/articles/trinity-trigger-is-a-rare-jrpg-that-lets-you-save-the-world-with-your-friends
"Apr 21, 2023",,Gabriel Moss,GameDredge,69,https://www.ign.com/articles/dredge-review
"Apr 21, 2023",,Adam Bankhurst,Movie2001: A Space Odyssey,55,https://www.ign.com/articles/face-off-who-is-the-best-ai-character
"Apr 21, 2023",,Ryan Dinsdale,GameDead Island 2,4,https://www.ign.com/articles/uk-insurance-company-offers-dead-island-2-themed-life-insurance-package
"Apr 21, 2023",,Simon Cardy,GameDead Island 2,2,https://www.ign.com/articles/ign-uk-podcast-693-ranking-the-best-orlando-theme-park-toilets
"Apr 20, 2023",,Luke Reilly,GameDisney Speedstorm,53,https://www.ign.com/articles/disney-speedstorm-early-access-review
"Apr 20, 2023",,Adam Mathew,Null,0,https://www.ign.com/articles/must-own-mario-switch-games-drop-to-53-up-to-95-off-xbox-store-gems-and-more-aussie-deals
"Apr 20, 2023",,Samuel Heaney,GameRise of the Tomb Raider,7,https://www.ign.com/articles/tomb-raider-games-in-order
"Apr 20, 2023",,Rebekah Valentine,GameFortnite,17,https://www.ign.com/articles/fortnite-cco-knows-exactly-how-hed-make-movie-adaptation-but-dont-expect-one-anytime-soon
"Apr 20, 2023",,Adam Bankhurst,GameStreet Fighter 6,194,https://www.ign.com/articles/street-fighter-6-demo-announced-alongside-year-1-dlc-fighters-and-single-player-world-tour-details
"Apr 20, 2023",,Ryan Dinsdale,GameThe Day Before,17,https://www.ign.com/articles/the-day-before-devs-announce-beta-and-promise-no-more-delays
"Apr 20, 2023",,Rebekah Valentine,GameHumanity,6,https://www.ign.com/articles/tetris-effect-developers-bizarre-person-herding-game-humanity-is-out-in-may
"Apr 20, 2023",,Chris Reed,GameDead Island 2,23,https://www.ign.com/articles/dead-island-2-release-date-collectors-edition-preorder-bonus
"Apr 20, 2023",,Travis Northup,GameDiablo 4,3,https://www.ign.com/articles/interview-diablo-4-developers-talk-about-class-changes-dungeons-and-more-ahead-of-final-beta-test
"Apr 20, 2023",,Cristina Alexander,GameDays Gone,167,https://www.ign.com/articles/sony-is-quietly-raising-prices-on-its-games-on-steam-in-certain-regions
"Apr 20, 2023",,Travis Northup,GameDiablo 4,142,https://www.ign.com/articles/diablo-4-announces-final-beta-test-confirms-it-will-include-gameplay-updates
"Apr 20, 2023",,Rebekah Valentine,GameDiablo 4,99,https://www.ign.com/articles/blizzard-producer-claims-studio-is-creating-crisis-maps-as-more-employees-depart
"Apr 20, 2023",,George Yang,GameConcord,838,https://www.ign.com/articles/sony-acquires-aaa-multiplayer-developer-firewalk-studios
"Apr 20, 2023",,Jordan Sirani,Game1942: Pacific Air War,27,https://www.ign.com/articles/atari-just-bought-a-ton-of-classic-80s-and-90s-video-game-ip
"Apr 20, 2023",,Matt Kim,GameAlien: Isolation,34,https://www.ign.com/articles/5-ai-projects-to-try-right-now
"Apr 19, 2023",,Adam Mathew,Null,0,https://www.ign.com/articles/the-hottest-prices-for-tears-of-the-kingdom-jedi-survivor-dead-island-2-and-more-aussie-deals
"Apr 19, 2023",,Destin Legarie,GameDiablo 4,32,https://www.ign.com/articles/can-netflix-make-awesome-aaa-games-unlocked-591
"Apr 19, 2023",,Jada Griffin,GameThe Mageseeker,5,https://www.ign.com/articles/the-mageseeker-a-league-of-legends-story-review
"Apr 19, 2023",,Simon Cardy,GameHorizon: Burning Shores,13,https://www.ign.com/articles/horizon-forbidden-west-burning-shores-review
"Apr 19, 2023",,Kat Bailey,GameAnimal Well,36,https://www.ign.com/articles/nintendo-indie-world-showcase-april-2023-everything-announced
"Apr 19, 2023",,Rebekah Valentine,GameOxenfree II: Lost Signals,18,https://www.ign.com/articles/oxenfree-2-lost-signals-is-finally-on-the-way-with-a-july-release-date
"Apr 19, 2023",,Ryan Dinsdale,GameResident Evil 4,245,https://www.ign.com/articles/resident-evil-4-remake-and-playstation-5-topped-us-sales-charts-in-march-2023
"Apr 19, 2023",,Rebekah Valentine,GameFinal Fantasy VII,141,https://www.ign.com/articles/square-enix-nft-blockchain-web3-elixir
"Apr 19, 2023",,Robert Anderson,GameGhostwire: Tokyo,120,https://www.ign.com/articles/xbox-game-pass-in-april-2023
"Apr 18, 2023",,Adam Mathew,Null,0,https://www.ign.com/articles/your-cheapest-way-to-holiday-on-the-burning-shores-a-serious-vr-game-sale-and-more-aussie-deals
"Apr 18, 2023",,Alessandro Fillari,GameFinal Fantasy XII,79,https://www.ign.com/articles/final-fantasy-xii-director-calls-longstanding-rumor-about-real-protagonist-a-fake-story
"Apr 18, 2023",,George Yang,GameXDefiant,9,https://www.ign.com/articles/ubisoft-might-extend-xdefiant-closed-beta-if-servers-stabilize
"Apr 18, 2023",,Anthony Wood,GameResident Evil 3,22,https://www.ign.com/articles/capcom-accidentally-removes-ray-tracing-from-resident-evil-2-and-3-remakes-on-pc
"Apr 18, 2023",,Logan Plant,GameColossal Cave,40,https://www.ign.com/articles/how-ai-is-being-used-to-create-the-ultimate-choose-your-own-adventure-game
"Apr 18, 2023",,Travis Northup,GameDead Island 2,869,https://www.ign.com/articles/dead-island-2-review
"Apr 18, 2023",,Robert Anderson,GameStar Wars Jedi: Survivor,0,https://www.ign.com/articles/uk-daily-deals-last-chance-to-save-over-16-on-your-star-wars-jedi-survivor-preorder
"Apr 17, 2023",,Adam Bankhurst,GameMonster Hunter Now,36,https://www.ign.com/articles/monster-hunter-now-is-the-next-game-from-pokemon-go-developer-niantic-capcom
"Apr 17, 2023",,Kat Bailey,GameAliens: Crucible,33,https://www.ign.com/articles/obsidian-director-recalls-dysfunction-around-segas-shelved-aliens-rpg
"Apr 17, 2023",,Adam Mathew,Null,0,https://www.ign.com/articles/aussie-deals-litter-picks-of-low-cost-clearance-cheapies-steam-weeklong-deal-must-owns-and-more
"Apr 17, 2023",,Kat Bailey,GameStar Wars Battlefront II,48,https://www.ign.com/articles/former-star-wars-battlefront-3-free-radical
"Apr 17, 2023",,Logan Plant,GameDiablo 4,103,https://www.ign.com/articles/diablo-4-no-plans-for-map-overlay-at-launch-as-blizzards-rpg-goes-gold
"Apr 17, 2023",,Cristina Alexander,GameHarry Potter: Quidditch Champions,178,https://www.ign.com/articles/harry-potter-quidditch-champions-announced-testing-signups-now-open
"Apr 17, 2023",,Chris Reed,GameStar Wars Jedi: Survivor,126,https://www.ign.com/articles/star-wars-jedi-survivor-preorder-bonus-deluxe-edition
"Apr 17, 2023",,Cristina Alexander,GameStardew Valley,18,https://www.ign.com/articles/stardew-valley-developer-promises-new-content-in-patch-16
"Apr 17, 2023",,Michael Thompson,GameThe Last of Us Part 1,42,https://www.ign.com/articles/the-last-of-us-part-i-pc-vs-ps5-vs-steam-deck-performance-review
"Apr 17, 2023",,Luke Winkie,GameCyberpunk 2077,49,https://www.ign.com/articles/ai-week-roundtable-tim-sweeney
"Apr 17, 2023",,Adele Ankers-Range,GameLittleBigPlanet,35,https://www.ign.com/articles/media-molecule-co-founder-mark-healey-leaves-studio-17-years
"Apr 17, 2023",,Jarrett Green,GameDaymare 1994: Sandcastle,16,https://www.ign.com/articles/daymare-1994-sandcastle-needs-to-dig-deeper-to-live-up-to-its-resident-evil-inspiration
"Apr 17, 2023",,George Yang,GameAngry Birds,189,https://www.ign.com/articles/sega-is-reportedly-close-to-acquiring-angry-birds-developer-rovio-for-1-billion
"Apr 16, 2023",,Adam Mathew,Null,0,https://www.ign.com/articles/aussie-deals-catch-pokmon-scarlet-for-56-fifa-23-for-38-and-ffxvi-for-the-least-amount-of-gil
"Apr 16, 2023",,Samuel Heaney,GameMinecraft,13,https://www.ign.com/articles/the-history-and-evolution-of-minecraft
"Apr 14, 2023",,Callum Williams,GameUncharted 2,74,https://www.ign.com/articles/uncharted-games-in-order
"Apr 14, 2023",,Amelia Zollner,GameCall of Duty: Modern Warfare II,159,https://www.ign.com/articles/call-of-duty-warzone-players-are-complaining-about-the-introduction-of-pay-to-win-content
"Apr 14, 2023",,Travis Northup,GameDestiny 2,1,https://www.ign.com/articles/destiny-2-where-is-xur-today-location-and-exotic-items-for-april-14-18
"Apr 14, 2023",,IGN Global Studios,GameMLB The Show 23,10,https://www.ign.com/articles/how-to-watch-igns-mlb-the-show-23-online-co-op-crossplay-showdown
"Apr 14, 2023",,Ryan Dinsdale,GameDiablo 4,354,https://www.ign.com/articles/diablo-4-blizzard-is-making-a-ton-of-changes-based-on-player-feedback
"Apr 14, 2023",,Anthony Wood,GameDestiny 2,18,https://www.ign.com/articles/bungie-continues-anti-cheating-crack-down-as-it-targets-third-party-peripherals
"Apr 14, 2023",,Jesse Schedeen,GameStar Wars Jedi: Survivor,2,https://www.ign.com/articles/star-wars-jedi-survivor-gets-new-art-book-from-dark-horse
"Apr 14, 2023",,Simon Cardy,GameZelda: Tears of the Kingdom,1,https://www.ign.com/articles/ign-uk-podcast-692-zelda-and-final-fantasy-look-good-innit
"Apr 14, 2023",,Justin Koreis,GameMinecraft Legends,518,https://www.ign.com/articles/minecraft-legends-review
"Apr 13, 2023",,Adam Mathew,Null,0,https://www.ign.com/articles/ferrari-esports-drifts-down-under-for-the-first-time-plus-mad-discounts-on-the-assetto-corsa-series
"Apr 13, 2023",,Adam Bankhurst,GameFinal Fantasy XVI,459,https://www.ign.com/articles/final-fantasy-16-showcase-everything-announced-at-sony-state-of-play
"Apr 13, 2023",,Alex Stedman,GameSuicide Squad,412,https://www.ign.com/articles/suicide-squad-kill-the-justice-league-officially-delayed-to-february-2024
"Apr 13, 2023",,Stella Chung,GameXDefiant,11,https://www.ign.com/articles/xdefiant-closed-beta-first-impressions
"Apr 13, 2023",,Anthony Wood,GameElden Ring,143,https://www.ign.com/articles/elden-ring-creator-hidetaka-miyazaki-named-amongst-times-100-most-influential-people-of-2023
"Apr 13, 2023",,Ryan McCaffrey,GameFirewall Ultra,27,https://www.ign.com/articles/firewall-ultra-brings-frantic-pvp-fps-action-to-psvr-2without-making-me-nauseous
"Apr 13, 2023",,Alessandro Fillari,GameDisney Speedstorm,17,https://www.ign.com/articles/disney-speedstorm-preview-a-charming-kart-racer-that-has-some-baggage
"Apr 13, 2023",,Chris Reed,GameFinal Fantasy XVI,203,https://www.ign.com/articles/final-fantasy-xvi-16-release-date-preorder-bonus-collectors-edition
"Apr 13, 2023",,Adam Bankhurst,GameFinal Fantasy XVI,63,https://www.ign.com/articles/final-fantasy-16-playstation-state-of-play-how-to-watch-and-what-to-expect
"Apr 12, 2023",,Rebekah Valentine,GameResident Evil 4,50,https://www.ign.com/articles/resident-evil-4-fans-keep-drawing-ashley-as-a-tiny-mouse-and-its-adorable
