,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
914,cats and the other lives,PC,Babutto,User,"Amazing game. In recent years not many games touches me like this one.

Pros.:
- Story.
- You play as a cat!
- Well-balanced narrative.
- Gameplay is easy to learn.
- Characters!

Cons.:
- Need resolution change.
- Car chase moment was unclear how to play and forces to replay multiple times which soured the impression (it is at the end - negative feeling does not fade until the end).

Wish there are more games like this.","Aug 7, 2023",7.1
915,marvels spider man 2,PlayStation 5,DualShockers,Critic,"Marvel's Spider-Man 2 perfectly captures the superhero experience from start to finish without sacrificing smart, thoughtful storytelling.","Oct 28, 2023",90
916,marvels spider man 2,PlayStation 5,Vandal,Critic,"The Spider-Men take their adventure a step further to deliver an epic, intense and spectacular game that any fan of the superhero should play.","Oct 15, 2023",93
917,marvels spider man 2,PlayStation 5,PinkRadish,User,[SPOILER ALERT: This review contains spoilers.],"Dec 25, 2023",9.0
918,marvels spider man 2,PlayStation 5,kings1985,User,just amazing!!!! I loved this game from start to finish! I can't wait to play the third one,"Dec 23, 2023",10
919,greyhill incident,PC,GameGrin,Critic,"If you like stealth horror titles, 90s things, and alien games, you should definitely give Greyhill Incident a shot — just be warned, it runs quite short!","Jun 8, 2023",38
920,greyhill incident,null,null,User,null,null,0.9
921,greyhill incident,null,null,User,null,null,null
922,zombie apocalypse,null,null,Critic,null,null,tbd
923,zombie apocalypse,null,null,User,null,null,null
924,neonpowerup,Xbox Series X,TheXboxHub,Critic,"Within the category of ‘budget platformer’, NeonPowerUp! is almost unsurpassed. It’s big, it’s hard, and it’s clever. The triple-lock. 9Ratones should be immensely proud of what they’ve done here with the most limited of tools. £4.99 has never been easier to spend.","Dec 11, 2023",80
925,neonpowerup,null,null,User,null,null,null
926,3d printmaster simulator,PC,GameGrin,Critic,"This is a terrible piece of cheap shovelware with no realism, no entertainment value, and nothing to make it worth buying.","Dec 3, 2023",30
927,3d printmaster simulator,null,null,User,null,null,null
928,sausage wars,null,null,Critic,null,null,tbd
929,sausage wars,null,null,User,null,null,null
930,witchs pranks frogs fortune,null,null,Critic,null,null,tbd
931,witchs pranks frogs fortune,null,null,User,null,null,null
932,enchanted portals,PlayStation 5,COGconnected,Critic,"Enchanted Portals falls far from its influences due to its poor execution. The controls are not tight enough for a precision-based shooter and the bosses lose momentum due to the transition between stages. There’s some creativity with the design and it does achieve the 30s cartoon aesthetic, however, gameplay issues hinder the overall experience.","Sep 5, 2023",42
933,enchanted portals,PlayStation 5,KeenGamer,Critic,Xixo Game Studios' Enchanted Portals has given us some of the magic of Cuphead but not much else. Though its art style and boss fights capture the essence of its inspiration. The sluggish gameplay and mechanics completely let it down alongside its dull story and choice of presentation. With some polish Enchanted Portals could be the challenging platformer it wants to be. But currently it only achieves this for all the wrong reasons.,"Sep 13, 2023",45
934,enchanted portals,PlayStation 5,MEGADUDE,User,This game is not Cuphead. Cuphead is more like a bullet hell shooter. This is a little slower paced.  it actually plays similar to Castle of illusion  or Megaman or Ghosts and Goblins its similar to some of those Sega gen titles from back. in the day.  This game is a roguelike  game hard hard hard.graphics look fantastic. haters!!!  Pile on ye haters. Don't let the internet critics bully you out of playing a game you might like.,"Dec 1, 2023",2.8
935,enchanted portals,PlayStation 5,ReplayMeCritic,User,"This game is literally the worst game of 2023 and all 21 century. Its just copy and parody of cuphead. This game has so many bags, probably more than planets in our whole galaxy. This movement so bad, its like cold butter on ur morning bread. U just pressing some button for movement or to shoot u need to wait like 1 sec and then ur character start do smth. The final boss (bosses) just random like russian roulette. Especiaaly Mrs. Frog, whose probably can kill superman. Idea is ok, but realisation very bad. Pls stop making games, because u cant do this. And if you want to do TV series of this game, like cuphead, just stop. Think twice, because u will have 0 dollars after 3 month of ur releases. And when i saw the last word ""Fin?"", i started to cry like poor little girl.Dont do this, just dont. Thx u for ur ""fantastic"" game","Sep 27, 2023",0
936,warm snow,Xbox Series X,TheXboxHub,Critic,"Warm Snow will go a long way towards curing you of any roguelike phobia. In fact, you’ll have a blast running around and slicing things up. If you like a roguelike this is an easy sell, but even if you don’t, I urge you to give Warm Snow a try - there is something special about it that will just keep you playing.","Nov 5, 2023",90
937,warm snow,null,null,User,null,null,null
938,i love finding cats,null,null,Critic,null,null,tbd
939,i love finding cats,null,null,User,null,null,null
940,skull dash ghost master,null,null,Critic,null,null,tbd
941,skull dash ghost master,null,null,User,null,null,null
942,trinitys,null,null,Critic,null,null,tbd
943,trinitys,null,null,User,null,null,null
944,endless dungeon,PC,Impulsegamer,Critic,"Endless Dungeon manages to create the perfect mix of tower defense, roguelikes, and twin-stick shooter to create a deep, yet accessible adventure for the ages. One of the best co-op games of 2023.","Oct 16, 2023",75
945,endless dungeon,PC,PC Gamer,Critic,"A touch too much repetition doesn't spoil this ambitious and elegant combo of run 'n' gun, tower defence, and roguelike.","Oct 25, 2023",81
946,endless dungeon,PC,DrADN,User,Both satisfying and demanding game - a must-play in coop !,"Oct 24, 2023",7.4
947,endless dungeon,PC,Malita,User,"A perfect game for playing coop ! Gameplay is addictive, the visuals are gorgeous and the lore is intriguing..
I played with my little sister who barely plays video games andwe loved it","Oct 20, 2023",10
948,bish bash bots,PC,GameGrin,Critic,"Bish Bash Bots is a unique blend of a tower defence title and a brawler that can be played alone or with friends. It can get challenging at times, but it’s a ton of fun!","Oct 29, 2023",80
949,bish bash bots,null,null,User,null,null,null
950,the jackbox party pack 10,PC,Gaming Age,Critic,"Obviously, not every game is going to be to everyone’s tastes. But, for the second year in a row, Jackbox Party Pack 10 delivers a set of games where everyone is bound like at least one of the games on offer – certainly a far cry from earlier editions where you knew that an entry would have at least one dud.It’s an outstanding collection from top to bottom, and it shows that as the Jackbox series enters its second decade, it’s as strong as ever.","Nov 19, 2023",74
951,the jackbox party pack 10,null,null,User,null,null,null
952,hot wheels unleashed 2 turbocharged,PlayStation 5,The Loadout,Critic,"With a total focus on fun, amazing visuals, and lots of welcome additions and improvements over its predecessor, Hot Wheels Unleashed 2 is one of the surprise packages of 2023. While the story mode lacks in some areas, and younger gamers are definitely the target audience, there’s still a lot to appreciate and enjoy regardless of your age.","Oct 19, 2023",77
953,hot wheels unleashed 2 turbocharged,PlayStation 5,Dexerto,Critic,"Hotwheels Unleashed 2: Turbocharged is exactly what was needed in terms of building upon the success of the 2021 starting point. With fast-paced gameplay, creative and fun customization, as well as addictive progression systems, players will be pleased to know that the Hot Wheels gaming experience is back and better than ever.","Oct 16, 2023",80
954,hot wheels unleashed 2 turbocharged,PlayStation 5,ankancr1,User,Very fun game to play with frieds and family!,"Oct 29, 2023",7.7
955,hot wheels unleashed 2 turbocharged,PlayStation 5,SoSezme,User,"Very similar to the original with some meaningful quality of life improvements. Happy to see treasure boxes go away in favor of a more transparent and user-driven car unlock mechanic.  Fun new traversal powers and some truly epic challenges in the endgame.  Track editor is much improved as well.  Cutscenes in story mode are low-budget, cheesy, but thankfully also skipable. If you liked the original, this is a no-brainer!  If you haven't tried this series, get ready for really fun and surprisingly deep racing gameplay that will challenge you and keep you coming back.  Gotta beat thatl ap time!!","Nov 16, 2023",8
